PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFOA,0.004,µg/L,EPA 533,=,0.0041,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFBS,0.003,µg/L,EPA 533,=,0.0038,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,1/13/2025,124859P,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFOA,0.004,µg/L,EPA 533,=,0.0042,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFOS,0.004,µg/L,EPA 533,=,0.0081,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFNA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFHxS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFHpA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFBS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFMPA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFHxA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFHpS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFPeS,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFEESA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFPeA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,8:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,4:2 FTS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,6:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFMBA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,HFPO-DA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,PFBA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,4/14/2025,127767P,lithium,9,µg/L,EPA 200.7,<,,SE2,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,4:2 FTS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFDA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFTA,0.008,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFUnA,0.002,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFHxA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFDoA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,ADONA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,HFPO-DA,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFBA,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,6:2 FTS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,8:2 FTS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFMPA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFPeA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFMBA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFEESA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,NFDHA,0.02,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFPeS,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,lithium,9,µg/L,EPA 200.7,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFHpS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFOA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFOS,0.004,µg/L,EPA 533,=,0.0063,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFNA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFHxS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFHpA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,7/15/2025,130030P,PFBS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,lithium,9,µg/L,EPA 200.7,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFDA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFBS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFMPA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFPeA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFMBA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFEESA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,NFDHA,0.02,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFPeS,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFHpS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFHxS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFTA,0.008,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFOA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFHpA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFDoA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFHxA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFUnA,0.002,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,ADONA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,HFPO-DA,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFBA,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,6:2 FTS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,4:2 FTS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,8:2 FTS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFOS,0.004,µg/L,EPA 533,=,0.0072,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20002,Chase Wells TP,MX,EP2,Chase Wellfield - EP-B,EP,,,10/15/2025,133437P,PFNA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20003,Q Street Treatment,GW,EP3,Q Street Well - EP-C,EP,,,1/13/2025,124860P,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20003,Q Street Treatment,GW,EP3,Q Street Well - EP-C,EP,,,1/13/2025,124860P,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20003,Q Street Treatment,GW,EP3,Q Street Well - EP-C,EP,,,1/13/2025,124860P,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20003,Q Street Treatment,GW,EP3,Q Street Well - EP-C,EP,,,1/13/2025,124860P,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20003,Q Street Treatment,GW,EP3,Q Street Well - EP-C,EP,,,1/13/2025,124860P,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20003,Q Street Treatment,GW,EP3,Q Street Well - EP-C,EP,,,1/13/2025,124860P,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100839,RAINBOW WATER DISTRICT,S,20003,Q Street Treatment,GW,EP3,Q Street Well - EP-C,EP,,,1/13/2025,124860P,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
