"tract_geoid","state_fips","county_fips","tract_code","total_population","total_population_moe","race_ethnicity_total","white_non_hispanic","black_non_hispanic","aian_non_hispanic","asian_non_hispanic","nhpi_non_hispanic","other_race_non_hispanic","multiracial_non_hispanic","hispanic_or_latino","people_of_color","people_of_color_pct","white_non_hispanic_pct","black_non_hispanic_pct","asian_non_hispanic_pct","hispanic_or_latino_pct","median_household_income","median_household_income_moe","reported_pfas_observation_count","primary_pfas_average","pfoa_observation_count","station_count","primary_pfas_observation_count","pfos_observation_count","measurement_record_count","pfoa_average","total_pfas_average","reported_pfas_average","pfos_average","total_pfas_observation_count","primary_pfas_measure"
"06075060502","06","075","060502","2595","526","2595","108","266","13","1040","203","7","145","813","2487","95.8381502890173","4.16184971098266","10.2504816955684","40.0770712909441","31.3294797687861","39559","32503","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075060701","06","075","060701","8602","801","8602","1568","1397","0","4123","0","0","643","871","7034","81.7716810044176","18.2283189955824","16.2404092071611","47.9307137874913","10.1255521971635","231225","62213","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075060702","06","075","060702","2608","315","2608","376","370","0","1514","0","0","98","250","2232","85.5828220858896","14.4171779141104","14.1871165644172","58.0521472392638","9.58588957055215","147903","14826","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075060703","06","075","060703","6388","1465","6388","2607","262","37","2466","136","41","286","553","3781","59.1891045710708","40.8108954289292","4.1014402003757","38.6036318096431","8.65685660613651","179727","55757","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061000","06","075","061000","4295","578","4295","560","628","0","2431","0","26","95","555","3735","86.9615832363213","13.0384167636787","14.6216530849825","56.6006984866123","12.9220023282887","155968","40444","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061101","06","075","061101","1723","504","1723","48","26","2","1590","0","0","51","6","1675","97.2141613464887","2.78583865351132","1.50899593731863","92.2809053975624","0.348229831688915","24167","7607","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061102","06","075","061102","1982","349","1982","91","92","0","1653","0","0","37","109","1891","95.4086781029263","4.59132189707366","4.64177598385469","83.4006054490414","5.49949545913219","28958","25902","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061200","06","075","061200","4086","803","4086","372","820","0","1124","0","0","56","1714","3714","90.8957415565345","9.10425844346549","20.0685266764562","27.508565834557","41.9481155163975","128380","40345","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061401","06","075","061401","2815","506","2815","1423","225","0","440","0","79","195","453","1392","49.449378330373","50.550621669627","7.99289520426288","15.6305506216696","16.0923623445826","148598","85610","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061402","06","075","061402","2760","441","2760","1561","108","0","606","0","0","158","327","1199","43.4420289855072","56.5579710144928","3.91304347826087","21.9565217391304","11.8478260869565","226290","67216","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061501","06","075","061501","1862","483","1862","686","36","0","775","28","0","49","288","1176","63.1578947368421","36.8421052631579","1.93340494092374","41.6219119226638","15.4672395273899","229363","120085","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061502","06","075","061502","2500","587","2500","1646","53","0","294","0","0","177","330","854","34.16","65.84","2.12","11.76","13.2","122422","67094","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061503","06","075","061503","3552","631","3552","1052","17","0","1714","0","27","21","721","2500","70.3828828828829","29.6171171171171","0.478603603603604","48.2545045045045","20.2984234234234","188441","27520","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061504","06","075","061504","2133","528","2133","335","99","0","1502","35","0","14","148","1798","84.2944210032818","15.7055789967182","4.64135021097046","70.4172526957337","6.93858415377403","231414","68901","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061505","06","075","061505","925","128","925","296","93","0","415","0","0","44","77","629","68","32","10.0540540540541","44.8648648648649","8.32432432432432","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061506","06","075","061506","4429","993","4429","1402","216","0","2470","0","0","208","133","3027","68.344998871077","31.655001128923","4.87694739218785","55.7687965680741","3.00293519981937","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061507","06","075","061507","1387","223","1387","325","10","0","876","0","0","0","176","1062","76.5681326604182","23.4318673395818","0.720980533525595","63.1578947368421","12.6892573900505","118661","98610","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075061508","06","075","061508","2307","337","2307","640","171","25","824","24","12","394","217","1667","72.2583441699176","27.7416558300824","7.41222366710013","35.717381881231","9.4061551798873","157314","58971","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075980200","06","075","980200","160","12","160","22","47","0","30","0","24","7","30","138","86.25","13.75","29.375","18.75","18.75",,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075980300","06","075","980300","58","29","58","34","0","0","8","0","0","5","11","24","41.3793103448276","58.6206896551724","0","13.7931034482759","18.9655172413793","107188","43473","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075980401","06","075","980401","0","14","0","0","0","0","0","0","0","0","0","0",,,,,,,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075980501","06","075","980501","146","52","146","0","0","0","146","0","0","0","0","146","100","0","0","100","0","12908","1255","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075980600","06","075","980600","1295","182","1295","238","285","0","473","0","22","91","186","1057","81.6216216216216","18.3783783783784","22.007722007722","36.5250965250965","14.3629343629344","154375","47835","2","21","2","2","2","2","2","21","59","59","38","2","PFOA"
"06075980900","06","075","980900","439","157","439","80","60","0","241","0","0","35","23","359","81.7767653758542","18.2232346241458","13.6674259681093","54.8974943052392","5.23917995444191",,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075990100","06","075","990100","0","14","0","0","0","0","0","0","0","0","0","0",,,,,,,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075990200","06","075","990200","0","14","0","0","0","0","0","0","0","0","0","0",,,,,,,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000101","06","077","000101","1968","371","1968","59","197","2","300","0","0","19","1391","1909","97.0020325203252","2.9979674796748","10.010162601626","15.2439024390244","70.6808943089431","38421","7958","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000102","06","077","000102","2202","438","2202","272","424","0","142","51","0","118","1195","1930","87.6475930971844","12.3524069028156","19.2552225249773","6.44868301544051","54.2688465031789","22813","6214","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000300","06","077","000300","2392","495","2392","229","719","0","248","0","4","88","1104","2163","90.4264214046823","9.57357859531773","30.0585284280936","10.3678929765886","46.1538461538462","33625","12882","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000401","06","077","000401","2778","533","2778","688","389","95","88","0","0","55","1463","2090","75.2339812814975","24.7660187185025","14.0028797696184","3.16774658027358","52.6637868970482","63503","14827","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000402","06","077","000402","5195","1145","5195","999","1219","8","157","0","29","394","2389","4196","80.7699711260828","19.2300288739172","23.4648700673725","3.02213666987488","45.9865255052935","43603","15240","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000500","06","077","000500","2819","543","2819","192","101","8","317","0","0","53","2148","2627","93.1890741397659","6.81092586023413","3.58283079106066","11.2451223838241","76.1972330613693","52118","11417","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000600","06","077","000600","2209","344","2209","22","214","0","233","28","66","48","1598","2187","99.0040742417383","0.995925758261657","9.68764146672703","10.5477591670439","72.3404255319149","38083","11473","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000700","06","077","000700","4892","707","4892","272","269","26","687","0","5","132","3501","4620","94.4399018806214","5.56009811937858","5.49877350776778","14.0433360588716","71.5658217497956","50967","7546","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000802","06","077","000802","1517","308","1517","20","0","0","138","88","0","13","1258","1497","98.681608437706","1.318391562294","0","9.09690177982861","82.9268292682927","71420","13082","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000803","06","077","000803","5730","1014","5730","219","480","32","1764","0","0","126","3109","5511","96.1780104712042","3.82198952879581","8.37696335078534","30.7853403141361","54.2582897033159","103813","16495","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077000900","06","077","000900","5944","1037","5944","833","384","210","718","0","63","234","3502","5111","85.985868102288","14.014131897712","6.46029609690444","12.0794078061911","58.9165545087483","80313","20050","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001000","06","077","001000","5546","797","5546","1631","218","0","177","13","36","101","3370","3915","70.5914172376488","29.4085827623512","3.93076090876307","3.19148936170213","60.7645149657411","78525","16662","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001101","06","077","001101","5311","682","5311","1786","264","5","438","0","5","359","2454","3525","66.3716814159292","33.6283185840708","4.97081528902278","8.2470344567878","46.2059875729618","84429","13513","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001102","06","077","001102","5320","920","5320","1686","333","0","259","0","24","202","2816","3634","68.3082706766917","31.6917293233083","6.2593984962406","4.86842105263158","52.9323308270677","64294","11103","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001200","06","077","001200","4904","455","4904","2638","281","6","631","0","62","184","1102","2266","46.2071778140294","53.7928221859706","5.7300163132137","12.8670473083197","22.4714518760196","95020","12939","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001300","06","077","001300","5886","774","5886","1134","478","0","418","6","267","138","3445","4752","80.7339449541284","19.2660550458716","8.12096500169895","7.10159700985389","58.528712198437","75009","12175","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001400","06","077","001400","4818","528","4818","964","141","0","1047","10","15","125","2516","3854","79.991697799917","20.008302200083","2.92652552926526","21.7310087173101","52.2208385222084","62016","16912","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001501","06","077","001501","5599","1513","5599","424","410","0","868","0","0","19","3878","5175","92.4272191462761","7.57278085372388","7.32273620289337","15.5027683514913","69.26236828005","93449","16986","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001502","06","077","001502","3837","779","3837","680","54","19","33","0","0","108","2943","3157","82.2778212144905","17.7221787855095","1.40734949179046","0.860046911649726","76.7005473025801","48519","7598","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001600","06","077","001600","2505","533","2505","291","93","0","228","0","0","150","1743","2214","88.3832335329341","11.6167664670659","3.7125748502994","9.10179640718563","69.5808383233533","63705","15381","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001700","06","077","001700","3893","755","3893","327","0","0","0","0","0","201","3365","3566","91.600308245569","8.39969175443103","0","0","86.4371949653224","44286","40756","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001800","06","077","001800","3606","791","3606","360","59","11","96","180","0","66","2834","3246","90.0166389351081","9.98336106489185","1.63616195230172","2.66222961730449","78.5912368275097","62326","5778","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077001900","06","077","001900","6107","820","6107","407","540","0","28","0","0","0","5132","5700","93.3355166202718","6.66448337972818","8.84231210086786","0.458490257082037","84.0347142623219","63376","6672","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002000","06","077","002000","3818","576","3818","339","144","8","0","18","0","30","3279","3479","91.1210057621792","8.87899423782085","3.77160817181771","0","85.882661079099","49896","23161","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002100","06","077","002100","5796","881","5796","401","566","0","302","0","13","37","4477","5395","93.0814354727398","6.91856452726018","9.76535541752933","5.21048999309869","77.2429261559696","49701","7888","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002201","06","077","002201","3930","766","3930","63","562","3","184","0","8","58","3052","3867","98.3969465648855","1.6030534351145","14.3002544529262","4.68193384223919","77.6590330788804","59943","14748","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002202","06","077","002202","5168","570","5168","316","528","0","792","0","0","21","3511","4852","93.8854489164087","6.11455108359133","10.2167182662539","15.3250773993808","67.937306501548","54732","12132","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002300","06","077","002300","4985","993","4985","144","161","0","335","218","0","28","4099","4841","97.111334002006","2.88866599799398","3.2296890672016","6.72016048144433","82.2266800401204","68155","9561","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002401","06","077","002401","5215","1144","5215","119","95","0","1295","0","0","223","3483","5096","97.7181208053691","2.28187919463087","1.82166826462128","24.8322147651007","66.7881112176414","82898","15202","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002402","06","077","002402","2037","390","2037","58","274","0","382","0","0","8","1315","1979","97.152675503191","2.84732449680903","13.4511536573392","18.7530682376043","64.5557191948945","57458","11824","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002503","06","077","002503","2190","298","2190","96","387","0","380","0","0","113","1214","2094","95.6164383561644","4.38356164383562","17.6712328767123","17.351598173516","55.4337899543379","47131","6298","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002504","06","077","002504","4492","665","4492","195","759","0","754","0","0","90","2694","4297","95.6589492430988","4.34105075690116","16.8967052537845","16.7853962600178","59.973285841496","113661","35098","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002701","06","077","002701","6891","1021","6891","1004","78","11","167","0","0","61","5570","5887","85.4302713684516","14.5697286315484","1.13191118850675","2.42345087795676","80.8300682049049","66944","12884","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06077002702","06","077","002702","3776","711","3776","259","49","19","81","0","0","45","3323","3517","93.1408898305085","6.85911016949153","1.29766949152542","2.14512711864407","88.0031779661017","66232","13958","0",,"0","0","0","0","0",,,,,"0","PFOA"
